LeadID,LeadDate,Source,City,Budget,PropertyType,Project,SalesOwner
7915,2024-08-24,Referral,Hyderabad,8600000,Plot,Sky Residency,Shefali Mehta
7916,2024-01-02,Channel Partner,Gurgaon,16600000,Plot,Green Valley,Shefali Mehta
7917,2024-07-25,Referral,Noida,4100000,Plot,Green Valley,Shefali Mehta
7918,2024-10-21,99acres,Gurgaon,14800000,Plot,Green Valley,Riya Kapoor
7919,2024-03-31,Google Ads,Pune,5300000,Villa,Elite Heights,Riya Kapoor
7920,2024-03-23,Facebook,Gurgaon,18700000,Apartment,Green Valley,Riya Kapoor
7921,2024-03-20,Housing,Pune,6700000,Plot,Sky Residency,Riya Kapoor
7922,2024-12-20,Facebook,Pune,8000000,Plot,Urban Square,Ravi Mehta
7923,2024-09-12,Channel Partner,Pune,10600000,Apartment,Sky Residency,Priya Kapoor
7924,2024-10-06,Referral,Noida,18300000,Plot,Palm Towers,Praveen Tambe
7925,2024-02-28,99acres,Bangalore,4600000,Villa,Urban Square,Neha Singh
7926,2024-11-17,99acres,Hyderabad,9000000,Plot,Elite Heights,Riya Kapoor
7927,2024-03-23,Google Ads,Pune,19900000,Plot,Elite Heights,Ravi Mehta
7928,2024-04-16,Google Ads,Hyderabad,3000000,Plot,Palm Towers,Sachin Tendulkar
7929,2024-09-10,Google Ads,Mumbai,7500000,Plot,Elite Heights,Sachin Tendulkar
7930,2024-12-27,Facebook,Mumbai,3000000,Plot,Palm Towers,Riya Kapoor
7931,2024-12-12,Referral,Hyderabad,8900000,Apartment,Palm Towers,Rohit Sharma
7932,2024-03-30,Housing,Noida,17800000,Villa,Elite Heights,Riya Kapoor
7933,2024-01-17,Google Ads,Hyderabad,10400000,Plot,Elite Heights,Shefali Mehta
7934,2024-04-16,Google Ads,Mumbai,15700000,Villa,Palm Towers,Aman Sharma
7935,2024-02-20,Google Ads,Gurgaon,11500000,Plot,Elite Heights,Neha Singh
7936,2024-02-06,Google Ads,Mumbai,11900000,Apartment,Palm Towers,Riya Kapoor
7937,2024-01-28,Google Ads,Pune,9400000,Apartment,Elite Heights,Shefali Mehta
7938,2024-10-01,Facebook,Pune,14200000,Apartment,Elite Heights,Shefali Mehta
7939,2024-09-27,Walk-in,Pune,14700000,Plot,Sky Residency,Priya Kapoor
7940,2024-12-02,Facebook,Gurgaon,7100000,Plot,Palm Towers,Riya Kapoor
7941,2024-11-16,Facebook,Gurgaon,7600000,Villa,Sky Residency,Praveen Tambe
7942,2024-01-11,Channel Partner,Hyderabad,11800000,Plot,Palm Towers,Aman Sharma
7943,2024-07-24,99acres,Noida,19900000,Plot,Green Valley,Ravi Mehta
7944,2024-08-07,Facebook,Mumbai,3800000,Villa,Elite Heights,Viral Kohli
7945,2024-06-14,Referral,Gurgaon,6500000,Villa,Elite Heights,Sachin Tendulkar
7946,2024-09-10,Google Ads,Pune,7300000,Villa,Urban Square,Neha Singh
7947,2024-10-11,Google Ads,Noida,4800000,Apartment,Palm Towers,Sachin Tendulkar
7948,2024-11-07,Facebook,Gurgaon,12000000,Plot,Sky Residency,Neha Singh
7949,2024-01-03,Facebook,Pune,4400000,Villa,Urban Square,Priya Kapoor
7950,2024-04-11,Facebook,Pune,17500000,Apartment,Palm Towers,Priya Kapoor
7951,2024-01-16,Facebook,Gurgaon,3700000,Plot,Palm Towers,Aman Sharma
7952,2024-03-12,99acres,Pune,14000000,Villa,Urban Square,Viral Kohli
7953,2024-02-04,Walk-in,Noida,4100000,Villa,Palm Towers,Riya Kapoor
7954,2024-02-19,Referral,Mumbai,4600000,Plot,Palm Towers,Praveen Tambe
7955,2024-07-16,99acres,Noida,7200000,Villa,Sky Residency,Riya Kapoor
7956,2024-01-03,Walk-in,Gurgaon,19500000,Apartment,Urban Square,Aman Sharma
7957,2024-05-04,Facebook,Bangalore,4000000,Plot,Green Valley,Priya Kapoor
7958,2024-01-21,Housing,Gurgaon,4200000,Apartment,Urban Square,Neha Singh
7959,2024-04-11,Facebook,Bangalore,7800000,Plot,Palm Towers,Shefali Mehta
7960,2024-10-28,Facebook,Noida,11400000,Apartment,Sky Residency,Ravi Mehta
7961,2024-12-09,Referral,Gurgaon,4500000,Villa,Elite Heights,Riya Kapoor
7962,2024-04-19,99acres,Bangalore,7000000,Villa,Urban Square,Sachin Tendulkar
7963,2024-12-14,Facebook,Gurgaon,7100000,Villa,Urban Square,Shefali Mehta
7964,2024-10-16,Channel Partner,Noida,7200000,Villa,Green Valley,Shefali Mehta
7965,2024-12-02,Referral,Gurgaon,6600000,Plot,Urban Square,Rohit Sharma
7966,2024-07-20,Channel Partner,Noida,17100000,Plot,Urban Square,Shefali Mehta
7967,2024-12-29,Google Ads,Noida,10600000,Apartment,Elite Heights,Praveen Tambe
7968,2024-08-30,Referral,Mumbai,9900000,Plot,Palm Towers,Rohit Sharma
7969,2024-01-23,Housing,Gurgaon,13300000,Plot,Sky Residency,Rohit Sharma
7970,2024-03-29,Google Ads,Hyderabad,10300000,Plot,Green Valley,Neha Singh
7971,2024-08-31,Facebook,Mumbai,11200000,Apartment,Urban Square,Rohit Sharma
7972,2024-02-26,Google Ads,Noida,4300000,Villa,Palm Towers,Priya Kapoor
7973,2024-02-29,Google Ads,Mumbai,14500000,Villa,Green Valley,Viral Kohli
7974,2024-04-28,Facebook,Gurgaon,13600000,Plot,Palm Towers,Sachin Tendulkar
7975,2024-07-23,Google Ads,Pune,19800000,Villa,Urban Square,Praveen Tambe
7976,2024-07-26,Google Ads,Noida,12000000,Apartment,Green Valley,Sachin Tendulkar
7977,2024-02-27,Google Ads,Hyderabad,11900000,Villa,Green Valley,Neha Singh
7978,2024-05-21,99acres,Gurgaon,16800000,Plot,Urban Square,Aman Sharma
7979,2024-11-08,Housing,Hyderabad,17300000,Apartment,Urban Square,Praveen Tambe
7980,2024-10-23,Walk-in,Noida,8300000,Villa,Sky Residency,Riya Kapoor
7981,2024-03-16,99acres,Noida,12400000,Plot,Urban Square,Rohit Sharma
7982,2024-04-23,Facebook,Bangalore,16200000,Apartment,Urban Square,Shefali Mehta
7983,2024-02-12,Google Ads,Noida,16300000,Apartment,Elite Heights,Viral Kohli
7984,2024-06-03,Facebook,Hyderabad,10800000,Apartment,Elite Heights,Shefali Mehta
7985,2024-05-11,Channel Partner,Bangalore,16700000,Villa,Elite Heights,Rohit Sharma
7986,2024-10-13,Channel Partner,Noida,6800000,Apartment,Elite Heights,Viral Kohli
7987,2024-01-12,Housing,Gurgaon,17100000,Plot,Sky Residency,Rohit Sharma
7988,2024-06-25,Google Ads,Noida,3600000,Apartment,Elite Heights,Priya Kapoor
7989,2024-11-20,Referral,Noida,17700000,Plot,Green Valley,Rohit Sharma
7990,2024-07-13,Referral,Mumbai,9700000,Plot,Green Valley,Rohit Sharma
7991,2024-03-29,Google Ads,Gurgaon,7800000,Villa,Elite Heights,Ravi Mehta
7992,2024-11-02,Walk-in,Hyderabad,9900000,Villa,Urban Square,Rohit Sharma
7993,2024-09-13,Facebook,Gurgaon,18100000,Villa,Elite Heights,Shefali Mehta
7994,2024-05-27,Facebook,Hyderabad,16800000,Villa,Palm Towers,Praveen Tambe
7995,2024-04-29,Channel Partner,Pune,18200000,Villa,Elite Heights,Sachin Tendulkar
7996,2024-09-20,Channel Partner,Hyderabad,15900000,Villa,Sky Residency,Rohit Sharma
7997,2024-03-16,Channel Partner,Noida,9900000,Apartment,Sky Residency,Aman Sharma
7998,2024-04-09,99acres,Noida,6300000,Plot,Green Valley,Riya Kapoor
7999,2024-08-08,Google Ads,Gurgaon,8600000,Plot,Green Valley,Viral Kohli
8000,2024-11-18,Housing,Mumbai,11700000,Villa,Urban Square,Aman Sharma
8001,2024-07-31,Housing,Gurgaon,13900000,Villa,Urban Square,Neha Singh
8002,2024-12-29,Channel Partner,Gurgaon,5200000,Apartment,Elite Heights,Rohit Sharma
8003,2024-04-15,Referral,Gurgaon,14400000,Apartment,Urban Square,Neha Singh
8004,2024-12-24,Google Ads,Bangalore,15800000,Plot,Elite Heights,Praveen Tambe
8005,2024-03-05,Google Ads,Noida,12900000,Villa,Sky Residency,Ravi Mehta
8006,2024-06-10,Housing,Gurgaon,6300000,Plot,Palm Towers,Sachin Tendulkar
8007,2024-11-11,99acres,Noida,3400000,Villa,Palm Towers,Neha Singh
8008,2024-04-05,Facebook,Mumbai,11800000,Plot,Elite Heights,Viral Kohli
8009,2024-11-12,Referral,Noida,17400000,Villa,Elite Heights,Aman Sharma
8010,2024-04-24,Facebook,Bangalore,10500000,Plot,Elite Heights,Ravi Mehta
8011,2024-04-16,Google Ads,Noida,6900000,Villa,Green Valley,Neha Singh
8012,2024-07-30,99acres,Gurgaon,3000000,Plot,Green Valley,Neha Singh
8013,2024-07-14,Walk-in,Noida,13800000,Apartment,Palm Towers,Riya Kapoor
8014,2024-07-15,99acres,Pune,3200000,Plot,Sky Residency,Shefali Mehta
8015,2024-12-29,Housing,Hyderabad,3000000,Villa,Green Valley,Rohit Sharma
8016,2024-07-22,Housing,Noida,15900000,Plot,Sky Residency,Praveen Tambe
8017,2024-11-29,Channel Partner,Mumbai,8800000,Plot,Elite Heights,Ravi Mehta
8018,2024-09-26,Facebook,Gurgaon,8800000,Plot,Urban Square,Priya Kapoor
8019,2024-08-14,Housing,Gurgaon,19000000,Apartment,Green Valley,Viral Kohli
8020,2024-04-04,Channel Partner,Noida,6800000,Villa,Green Valley,Ravi Mehta
8021,2024-10-23,Google Ads,Gurgaon,3700000,Apartment,Elite Heights,Priya Kapoor
8022,2024-01-22,Facebook,Noida,19300000,Villa,Urban Square,Ravi Mehta
8023,2024-08-28,Google Ads,Bangalore,15800000,Villa,Elite Heights,Praveen Tambe
8024,2024-05-23,Channel Partner,Gurgaon,10900000,Villa,Green Valley,Praveen Tambe
8025,2024-06-24,Google Ads,Gurgaon,9500000,Plot,Elite Heights,Rohit Sharma
8026,2024-04-30,Referral,Gurgaon,18400000,Plot,Urban Square,Ravi Mehta
8027,2024-09-01,Referral,Hyderabad,15800000,Plot,Palm Towers,Shefali Mehta
8028,2024-09-05,Housing,Mumbai,16500000,Plot,Palm Towers,Rohit Sharma
8029,2024-08-31,Google Ads,Gurgaon,16700000,Apartment,Elite Heights,Shefali Mehta
8030,2024-01-25,Referral,Pune,3100000,Villa,Urban Square,Sachin Tendulkar
8031,2024-06-20,Google Ads,Bangalore,16100000,Plot,Elite Heights,Rohit Sharma
8032,2024-04-15,Google Ads,Mumbai,18500000,Villa,Sky Residency,Praveen Tambe
8033,2024-06-09,Housing,Gurgaon,7600000,Plot,Sky Residency,Aman Sharma
8034,2024-05-28,Channel Partner,Gurgaon,12600000,Apartment,Green Valley,Praveen Tambe
8035,2024-09-25,Google Ads,Gurgaon,3400000,Plot,Urban Square,Priya Kapoor
8036,2024-03-22,Facebook,Hyderabad,14600000,Plot,Urban Square,Priya Kapoor
8037,2024-03-21,Facebook,Gurgaon,16000000,Apartment,Sky Residency,Ravi Mehta
8038,2024-07-21,Google Ads,Gurgaon,17200000,Villa,Elite Heights,Priya Kapoor
8039,2024-06-16,Google Ads,Hyderabad,11800000,Plot,Sky Residency,Shefali Mehta
8040,2024-02-18,Channel Partner,Gurgaon,14900000,Plot,Urban Square,Sachin Tendulkar
8041,2024-01-02,Channel Partner,Noida,12900000,Villa,Urban Square,Ravi Mehta
8042,2024-11-04,Google Ads,Noida,5400000,Villa,Green Valley,Praveen Tambe
8043,2024-07-18,Facebook,Noida,13200000,Apartment,Urban Square,Neha Singh
8044,2024-09-18,99acres,Noida,16900000,Plot,Urban Square,Priya Kapoor
8045,2024-07-04,99acres,Gurgaon,7300000,Villa,Elite Heights,Riya Kapoor
8046,2024-04-18,Housing,Mumbai,18200000,Villa,Sky Residency,Viral Kohli
8047,2024-06-21,Google Ads,Bangalore,12000000,Plot,Palm Towers,Priya Kapoor
8048,2024-12-24,Facebook,Bangalore,20000000,Villa,Green Valley,Rohit Sharma
8049,2024-06-19,Referral,Gurgaon,4800000,Villa,Sky Residency,Sachin Tendulkar
8050,2024-02-10,Google Ads,Mumbai,10300000,Plot,Sky Residency,Priya Kapoor
8051,2024-04-30,Referral,Hyderabad,9100000,Plot,Sky Residency,Neha Singh
8052,2024-04-07,Google Ads,Mumbai,19300000,Plot,Green Valley,Rohit Sharma
8053,2024-09-23,Google Ads,Bangalore,10100000,Villa,Green Valley,Aman Sharma
8054,2024-07-08,Google Ads,Gurgaon,12800000,Plot,Green Valley,Sachin Tendulkar
8055,2024-04-30,Channel Partner,Noida,14200000,Villa,Elite Heights,Priya Kapoor
8056,2024-08-14,Facebook,Bangalore,7900000,Villa,Sky Residency,Praveen Tambe
8057,2024-10-20,Facebook,Gurgaon,17400000,Apartment,Sky Residency,Neha Singh
8058,2024-08-17,Google Ads,Bangalore,19100000,Villa,Green Valley,Neha Singh
8059,2024-01-12,99acres,Hyderabad,11200000,Plot,Sky Residency,Priya Kapoor
8060,2024-03-03,Google Ads,Noida,19700000,Plot,Palm Towers,Shefali Mehta
8061,2024-10-18,Housing,Bangalore,13900000,Apartment,Urban Square,Praveen Tambe
8062,2024-09-09,Google Ads,Noida,17200000,Plot,Green Valley,Ravi Mehta
8063,2024-10-20,Walk-in,Noida,14400000,Plot,Green Valley,Aman Sharma
8064,2024-05-08,Walk-in,Noida,16900000,Villa,Sky Residency,Aman Sharma
8065,2024-05-29,Facebook,Bangalore,17000000,Apartment,Sky Residency,Viral Kohli
8066,2024-01-19,Google Ads,Noida,6700000,Apartment,Sky Residency,Riya Kapoor
8067,2024-04-22,Housing,Hyderabad,17000000,Villa,Palm Towers,Shefali Mehta
8068,2024-06-21,Referral,Pune,10700000,Plot,Green Valley,Sachin Tendulkar
8069,2024-03-15,Google Ads,Gurgaon,13200000,Villa,Sky Residency,Shefali Mehta
8070,2024-08-13,Housing,Bangalore,4400000,Apartment,Sky Residency,Aman Sharma
8071,2024-11-23,99acres,Noida,6300000,Villa,Sky Residency,Viral Kohli
8072,2024-04-18,Walk-in,Hyderabad,12200000,Apartment,Green Valley,Riya Kapoor
8073,2024-09-11,Walk-in,Hyderabad,19900000,Villa,Elite Heights,Shefali Mehta
8074,2024-12-01,Google Ads,Pune,12100000,Villa,Palm Towers,Praveen Tambe
8075,2024-02-10,Housing,Bangalore,7900000,Plot,Green Valley,Ravi Mehta
8076,2024-04-24,Referral,Gurgaon,11800000,Villa,Urban Square,Sachin Tendulkar
8077,2024-01-10,Google Ads,Bangalore,4400000,Plot,Elite Heights,Shefali Mehta
8078,2024-07-04,Google Ads,Hyderabad,7100000,Villa,Urban Square,Priya Kapoor
8079,2024-12-21,Google Ads,Bangalore,15800000,Plot,Urban Square,Riya Kapoor
8080,2024-01-25,Channel Partner,Noida,10900000,Apartment,Elite Heights,Neha Singh
8081,2024-06-13,Google Ads,Hyderabad,3400000,Apartment,Palm Towers,Shefali Mehta
8082,2024-04-03,Referral,Pune,17000000,Apartment,Urban Square,Praveen Tambe
8083,2024-09-26,Facebook,Noida,5500000,Villa,Sky Residency,Praveen Tambe
8084,2024-07-06,Google Ads,Gurgaon,5100000,Plot,Urban Square,Sachin Tendulkar
8085,2024-01-11,Housing,Mumbai,8500000,Apartment,Elite Heights,Viral Kohli
8086,2024-10-21,Housing,Pune,15800000,Apartment,Palm Towers,Viral Kohli
8087,2024-12-21,99acres,Gurgaon,9100000,Apartment,Elite Heights,Riya Kapoor
8088,2024-06-08,Google Ads,Gurgaon,16500000,Villa,Green Valley,Riya Kapoor
8089,2024-12-14,Facebook,Noida,19500000,Plot,Palm Towers,Neha Singh
8090,2024-11-10,Google Ads,Gurgaon,19800000,Apartment,Green Valley,Aman Sharma
8091,2024-06-19,Google Ads,Gurgaon,10000000,Plot,Urban Square,Neha Singh
8092,2024-01-21,99acres,Bangalore,5600000,Apartment,Green Valley,Sachin Tendulkar
8093,2024-01-30,99acres,Pune,14000000,Plot,Sky Residency,Aman Sharma
8094,2024-08-19,Referral,Noida,16800000,Apartment,Elite Heights,Praveen Tambe
8095,2024-03-29,Channel Partner,Hyderabad,13900000,Plot,Green Valley,Neha Singh
8096,2024-03-09,Housing,Bangalore,16000000,Villa,Green Valley,Rohit Sharma
8097,2024-04-21,Facebook,Noida,14900000,Apartment,Sky Residency,Praveen Tambe
8098,2024-01-10,99acres,Hyderabad,7400000,Villa,Green Valley,Riya Kapoor
8099,2024-04-01,Google Ads,Gurgaon,6800000,Villa,Palm Towers,Viral Kohli
8100,2024-09-24,Channel Partner,Pune,12000000,Plot,Palm Towers,Priya Kapoor
8101,2024-01-10,99acres,Pune,13200000,Apartment,Green Valley,Viral Kohli
8102,2024-09-19,99acres,Noida,13800000,Plot,Palm Towers,Sachin Tendulkar
8103,2024-08-23,Google Ads,Gurgaon,9200000,Apartment,Elite Heights,Neha Singh
8104,2024-10-28,Google Ads,Bangalore,11500000,Plot,Sky Residency,Aman Sharma
8105,2024-11-21,Referral,Bangalore,7800000,Plot,Palm Towers,Shefali Mehta
8106,2024-10-13,Channel Partner,Noida,7300000,Villa,Green Valley,Neha Singh
8107,2024-01-04,Housing,Gurgaon,13700000,Villa,Urban Square,Aman Sharma
8108,2024-12-05,Facebook,Bangalore,16800000,Plot,Green Valley,Riya Kapoor
8109,2024-11-16,99acres,Hyderabad,19600000,Apartment,Elite Heights,Viral Kohli
8110,2024-09-05,Google Ads,Mumbai,15400000,Plot,Urban Square,Viral Kohli
8111,2024-05-17,Housing,Gurgaon,12100000,Villa,Sky Residency,Shefali Mehta
8112,2024-05-23,99acres,Gurgaon,5200000,Plot,Green Valley,Aman Sharma
8113,2024-10-13,Walk-in,Mumbai,12500000,Apartment,Elite Heights,Viral Kohli
8114,2024-12-08,Google Ads,Noida,13800000,Apartment,Elite Heights,Viral Kohli
8115,2024-06-24,Facebook,Gurgaon,4500000,Villa,Sky Residency,Neha Singh
8116,2024-12-20,Facebook,Mumbai,17600000,Apartment,Green Valley,Ravi Mehta
8117,2024-08-06,Google Ads,Mumbai,11600000,Apartment,Palm Towers,Praveen Tambe
8118,2024-08-08,99acres,Pune,18800000,Apartment,Urban Square,Praveen Tambe
8119,2024-01-24,Housing,Pune,19600000,Villa,Palm Towers,Neha Singh
8120,2024-06-19,Facebook,Gurgaon,14200000,Apartment,Elite Heights,Ravi Mehta
8121,2024-06-12,Facebook,Pune,15000000,Plot,Palm Towers,Viral Kohli
8122,2024-04-30,Referral,Noida,11100000,Villa,Elite Heights,Praveen Tambe
8123,2024-01-31,Google Ads,Gurgaon,7600000,Villa,Elite Heights,Neha Singh
8124,2024-05-23,Housing,Bangalore,4200000,Plot,Urban Square,Aman Sharma
8125,2024-02-01,Google Ads,Noida,13900000,Apartment,Elite Heights,Rohit Sharma
8126,2024-05-05,Google Ads,Gurgaon,14800000,Plot,Urban Square,Viral Kohli
8127,2024-10-27,Google Ads,Pune,13100000,Plot,Sky Residency,Rohit Sharma
8128,2024-12-27,Walk-in,Bangalore,8600000,Plot,Sky Residency,Riya Kapoor
8129,2024-05-02,Facebook,Bangalore,13000000,Plot,Elite Heights,Aman Sharma
8130,2024-07-29,99acres,Pune,15000000,Villa,Urban Square,Ravi Mehta
8131,2024-07-01,Google Ads,Gurgaon,11300000,Apartment,Palm Towers,Sachin Tendulkar
8132,2024-05-10,Facebook,Noida,17500000,Villa,Elite Heights,Aman Sharma
8133,2024-09-06,Referral,Hyderabad,19400000,Plot,Palm Towers,Shefali Mehta
8134,2024-01-31,Referral,Noida,18600000,Plot,Elite Heights,Viral Kohli
8135,2024-03-26,Google Ads,Bangalore,6800000,Villa,Elite Heights,Rohit Sharma
8136,2024-11-29,Housing,Mumbai,3900000,Villa,Sky Residency,Neha Singh
8137,2024-07-26,99acres,Hyderabad,18100000,Villa,Urban Square,Neha Singh
8138,2024-01-10,Channel Partner,Gurgaon,7500000,Plot,Elite Heights,Viral Kohli
8139,2024-07-07,Facebook,Bangalore,5100000,Villa,Palm Towers,Ravi Mehta
8140,2024-01-21,Google Ads,Pune,6400000,Plot,Sky Residency,Sachin Tendulkar
8141,2024-06-01,Facebook,Bangalore,14000000,Plot,Elite Heights,Priya Kapoor
8142,2024-11-24,Channel Partner,Mumbai,12800000,Plot,Palm Towers,Priya Kapoor
8143,2024-02-21,Channel Partner,Noida,13500000,Apartment,Urban Square,Priya Kapoor
8144,2024-03-05,Channel Partner,Noida,3100000,Plot,Palm Towers,Priya Kapoor
8145,2024-02-20,Channel Partner,Pune,11600000,Apartment,Green Valley,Viral Kohli
8146,2024-11-29,Facebook,Mumbai,15900000,Apartment,Sky Residency,Riya Kapoor
8147,2024-12-31,Referral,Pune,10800000,Villa,Palm Towers,Praveen Tambe
8148,2024-04-10,Facebook,Gurgaon,18600000,Villa,Palm Towers,Rohit Sharma
8149,2024-06-24,99acres,Bangalore,10400000,Plot,Elite Heights,Ravi Mehta
8150,2024-12-06,Facebook,Pune,16800000,Apartment,Elite Heights,Viral Kohli
8151,2024-11-24,99acres,Noida,3000000,Plot,Urban Square,Aman Sharma
8152,2024-04-02,Walk-in,Bangalore,9100000,Apartment,Urban Square,Praveen Tambe
8153,2024-12-23,Housing,Gurgaon,5000000,Villa,Sky Residency,Ravi Mehta
8154,2024-05-31,Google Ads,Noida,6700000,Apartment,Green Valley,Rohit Sharma
8155,2024-11-15,99acres,Gurgaon,8500000,Villa,Urban Square,Rohit Sharma
8156,2024-07-23,99acres,Mumbai,8200000,Plot,Urban Square,Viral Kohli
8157,2024-07-29,Facebook,Noida,18400000,Villa,Palm Towers,Priya Kapoor
8158,2024-07-09,Facebook,Noida,18600000,Plot,Palm Towers,Ravi Mehta
8159,2024-12-17,Referral,Noida,11100000,Apartment,Green Valley,Rohit Sharma
8160,2024-05-03,Google Ads,Mumbai,10700000,Villa,Sky Residency,Sachin Tendulkar
8161,2024-02-24,Referral,Gurgaon,19800000,Apartment,Palm Towers,Sachin Tendulkar
8162,2024-07-03,Facebook,Gurgaon,18100000,Plot,Palm Towers,Aman Sharma
8163,2024-06-27,Facebook,Hyderabad,11600000,Plot,Elite Heights,Viral Kohli
8164,2024-10-30,Facebook,Noida,18700000,Plot,Urban Square,Viral Kohli
8165,2024-02-20,Channel Partner,Hyderabad,13400000,Plot,Green Valley,Priya Kapoor
8166,2024-12-28,Housing,Gurgaon,12500000,Apartment,Sky Residency,Ravi Mehta
8167,2024-04-08,Referral,Hyderabad,5100000,Plot,Green Valley,Riya Kapoor
8168,2024-11-17,Referral,Mumbai,10200000,Apartment,Green Valley,Rohit Sharma
8169,2024-10-26,Google Ads,Pune,3600000,Villa,Elite Heights,Praveen Tambe
8170,2024-11-11,Google Ads,Noida,12600000,Villa,Sky Residency,Neha Singh
8171,2024-12-04,99acres,Noida,12800000,Plot,Elite Heights,Praveen Tambe
8172,2024-09-22,Facebook,Bangalore,5700000,Apartment,Urban Square,Riya Kapoor
8173,2024-04-25,Channel Partner,Noida,16100000,Plot,Sky Residency,Aman Sharma
8174,2024-09-24,Google Ads,Pune,14400000,Apartment,Green Valley,Rohit Sharma
8175,2024-08-15,Google Ads,Gurgaon,8200000,Villa,Elite Heights,Neha Singh
8176,2024-12-12,Google Ads,Gurgaon,12600000,Villa,Urban Square,Praveen Tambe
8177,2024-04-02,Referral,Noida,17600000,Plot,Green Valley,Rohit Sharma
8178,2024-12-18,99acres,Hyderabad,5400000,Apartment,Palm Towers,Sachin Tendulkar
8179,2024-01-04,Walk-in,Hyderabad,14300000,Plot,Sky Residency,Shefali Mehta
8180,2024-07-19,99acres,Mumbai,17100000,Villa,Elite Heights,Praveen Tambe
8181,2024-07-02,Facebook,Mumbai,10300000,Plot,Urban Square,Riya Kapoor
8182,2024-01-21,99acres,Bangalore,14700000,Apartment,Elite Heights,Riya Kapoor
8183,2024-12-01,Housing,Noida,3000000,Villa,Elite Heights,Shefali Mehta
8184,2024-05-09,99acres,Gurgaon,6000000,Plot,Green Valley,Aman Sharma
8185,2024-07-12,Google Ads,Mumbai,11100000,Villa,Green Valley,Aman Sharma
8186,2024-08-27,Channel Partner,Hyderabad,4400000,Villa,Elite Heights,Ravi Mehta
8187,2024-04-06,Google Ads,Hyderabad,19500000,Plot,Elite Heights,Aman Sharma
8188,2024-08-06,99acres,Hyderabad,8900000,Apartment,Urban Square,Sachin Tendulkar
8189,2024-10-17,Housing,Gurgaon,15300000,Plot,Sky Residency,Sachin Tendulkar
8190,2024-02-12,Facebook,Noida,15900000,Villa,Green Valley,Neha Singh
8191,2024-07-28,Facebook,Noida,9500000,Villa,Elite Heights,Ravi Mehta
8192,2024-02-06,Referral,Mumbai,3000000,Plot,Urban Square,Riya Kapoor
